ma_len,us10y_th,vix_th,rsi_th,risk_pos,cagr,max_dd,calmar,avg_exposure,dd_peak,dd_trough
180,0.08,45,32,0.6,0.12653517943088355,-0.23902407550527172,0.5293825702009369,78.61975642760487,2020-02-19,2020-03-23
180,0.08,45,35,0.6,0.12653517943088355,-0.23902407550527172,0.5293825702009369,78.61975642760487,2020-02-19,2020-03-23
150,0.15,45,32,0.4,0.1265245209239061,-0.18607843318528683,0.6799526348006156,73.49120433017592,2020-02-19,2020-03-23
180,0.12,45,30,0.6,0.1265073673322774,-0.2390240755052715,0.5292662133086564,80.7171853856563,2020-02-19,2020-03-23
120,0.08,45,30,0.6,0.12648608927666483,-0.23902407550527138,0.5291771927546911,78.53856562922867,2020-02-19,2020-03-23
200,0.1,38,35,0.6,0.12647516417538673,-0.2390240755052715,0.5291314856381378,79.40460081190798,2020-02-19,2020-03-23
200,0.1,40,35,0.6,0.12647516417538673,-0.2390240755052715,0.5291314856381378,79.40460081190798,2020-02-19,2020-03-23
180,0.15,45,30,0.6,0.12644263121974086,-0.2390240755052715,0.5289953781955001,82.16508795669823,2020-02-19,2020-03-23
180,0.12,38,32,0.6,0.12642304891425904,-0.2390240755052715,0.5289134521157091,80.7036535859269,2020-02-19,2020-03-23
180,0.12,40,32,0.6,0.12642304891425904,-0.2390240755052715,0.5289134521157091,80.7036535859269,2020-02-19,2020-03-23
150,0.12,35,32,0.5,0.1264015059032928,-0.21274680871232565,0.594140549831757,76.031799729364,2020-02-19,2020-03-23
150,0.15,38,30,0.5,0.12639634588380466,-0.21274680871232532,0.594116295557302,77.85859269282814,2020-02-19,2020-03-23
150,0.15,40,30,0.5,0.12639634588380466,-0.21274680871232532,0.594116295557302,77.85859269282814,2020-02-19,2020-03-23
200,0.1,38,30,0.6,0.12638964492371318,-0.23902407550527138,0.5287737005426711,79.37753721244924,2020-02-19,2020-03-23
200,0.1,40,30,0.6,0.12638964492371318,-0.23902407550527138,0.5287737005426711,79.37753721244924,2020-02-19,2020-03-23
100,0.15,38,32,0.6,0.1262969727500758,-0.2390240755052715,0.5283859899179504,81.9891745602165,2020-02-19,2020-03-23
100,0.15,40,32,0.6,0.1262969727500758,-0.2390240755052715,0.5283859899179504,81.9891745602165,2020-02-19,2020-03-23
80,0.15,35,30,0.7,0.12629298905649278,-0.26489483726786744,0.47676651745682214,86.22801082543977,2020-02-19,2020-03-23
150,0.15,35,32,0.5,0.12626427920143657,-0.21274680871232576,0.5934955262815244,77.82476319350474,2020-02-19,2020-03-23
200,0.1,35,32,0.6,0.12624362951857138,-0.2390240755052715,0.5281628189616705,79.35047361299053,2020-02-19,2020-03-23
120,0.15,38,30,0.6,0.1262059393180548,-0.23902407550527138,0.5280051352620815,81.9891745602165,2020-02-19,2020-03-23
120,0.15,40,30,0.6,0.1262059393180548,-0.23902407550527138,0.5280051352620815,81.9891745602165,2020-02-19,2020-03-23
120,0.08,35,32,0.6,0.1262023010404798,-0.23902407550527138,0.5279899138766737,78.51150202976996,2020-02-19,2020-03-23
120,0.08,35,35,0.6,0.1262023010404798,-0.23902407550527138,0.5279899138766737,78.51150202976996,2020-02-19,2020-03-23
200,0.12,45,35,0.5,0.1261965422629343,-0.21274680871232565,0.5931771340155619,75.72733423545331,2020-02-19,2020-03-23
200,0.15,35,30,0.6,0.12618651884254084,-0.2390240755052715,0.5279238862269249,81.92151556156969,2020-02-19,2020-03-23
80,0.08,45,32,0.6,0.12618361394347977,-0.2390240755052715,0.527911733061789,78.32205683355886,2020-02-19,2020-03-23
80,0.08,45,35,0.6,0.12618361394347977,-0.2390240755052715,0.527911733061789,78.32205683355886,2020-02-19,2020-03-23
200,0.15,38,35,0.5,0.1261700905263965,-0.21274680871232565,0.5930527996638604,77.52029769959404,2020-02-19,2020-03-23
200,0.15,40,35,0.5,0.1261700905263965,-0.21274680871232565,0.5930527996638604,77.52029769959404,2020-02-19,2020-03-23
100,0.1,35,35,0.7,0.12616531608891135,-0.26489483726786756,0.4762845414058794,84.58389715832206,2020-02-19,2020-03-23
150,0.1,38,32,0.5,0.12612805360318746,-0.21274680871232554,0.5928552083417465,74.6617050067659,2020-02-19,2020-03-23
150,0.1,40,32,0.5,0.12612805360318746,-0.21274680871232554,0.5928552083417465,74.6617050067659,2020-02-19,2020-03-23
150,0.1,45,32,0.5,0.12612805360318746,-0.21274680871232554,0.5928552083417465,74.6617050067659,2020-02-19,2020-03-23
100,0.1,35,30,0.7,0.12610224111684798,-0.26489483726786756,0.47604642815039305,84.563599458728,2020-02-19,2020-03-23
200,0.08,45,32,0.5,0.12610003038317474,-0.21274680871232565,0.5927234873529224,73.07171853856563,2020-02-19,2020-03-23
200,0.08,45,35,0.5,0.12610003038317474,-0.21274680871232565,0.5927234873529224,73.07171853856563,2020-02-19,2020-03-23
120,0.15,35,32,0.6,0.1260998030337681,-0.23902407550527138,0.527561095120676,81.96211096075778,2020-02-19,2020-03-23
200,0.12,45,30,0.5,0.1260879241479438,-0.21274680871232554,0.5926665829259927,75.6935047361299,2020-02-19,2020-03-23
180,0.08,38,32,0.6,0.1260779827322065,-0.23902407550527172,0.5274698059837316,78.6062246278755,2020-02-19,2020-03-23
180,0.08,38,35,0.6,0.1260779827322065,-0.23902407550527172,0.5274698059837316,78.6062246278755,2020-02-19,2020-03-23
180,0.08,40,32,0.6,0.1260779827322065,-0.23902407550527172,0.5274698059837316,78.6062246278755,2020-02-19,2020-03-23
180,0.08,40,35,0.6,0.1260779827322065,-0.23902407550527172,0.5274698059837316,78.6062246278755,2020-02-19,2020-03-23
100,0.15,45,35,0.6,0.12606681720032253,-0.2390240755052715,0.5274230929827076,82.01623815967523,2020-02-19,2020-03-23
120,0.08,38,30,0.6,0.1260289125008951,-0.23902407550527138,0.5272645118885344,78.5250338294993,2020-02-19,2020-03-23
120,0.08,40,30,0.6,0.1260289125008951,-0.23902407550527138,0.5272645118885344,78.5250338294993,2020-02-19,2020-03-23
200,0.15,45,30,0.5,0.12602343152568163,-0.21274680871232587,0.5923634403188123,77.50338294993234,2020-02-19,2020-03-23
150,0.08,35,30,0.5,0.12600813002615308,-0.21274680871232554,0.5922915167979803,73.42692828146143,2020-02-19,2020-03-23
200,0.12,38,32,0.5,0.12598294139438804,-0.21274680871232565,0.5921731195730463,75.6765899864682,2020-02-19,2020-03-23
200,0.12,40,32,0.5,0.12598294139438804,-0.21274680871232565,0.5921731195730463,75.6765899864682,2020-02-19,2020-03-23
120,0.1,45,32,0.6,0.12597637228438274,-0.23902407550527172,0.5270447004891954,79.49932341001353,2020-02-19,2020-03-23
120,0.12,38,35,0.6,0.12597388779480556,-0.2390240755052716,0.5270343061823797,80.62246278755075,2020-02-19,2020-03-23
120,0.12,40,35,0.6,0.12597388779480556,-0.2390240755052716,0.5270343061823797,80.62246278755075,2020-02-19,2020-03-23
80,0.15,45,32,0.6,0.1259657400145182,-0.23902407550527138,0.5270002184852722,81.7320703653586,2020-02-19,2020-03-23
150,0.15,38,32,0.4,0.12592394062899892,-0.18607843318528683,0.6767250694958866,73.47090663058188,2020-02-19,2020-03-23
150,0.15,40,32,0.4,0.12592394062899892,-0.18607843318528683,0.6767250694958866,73.47090663058188,2020-02-19,2020-03-23
120,0.15,45,32,0.5,0.12591557413206345,-0.21274680871232554,0.5918564649415045,77.55412719891746,2020-02-19,2020-03-23
120,0.12,38,30,0.6,0.1258884065988144,-0.2390240755052715,0.5266766802996714,80.595399188092,2020-02-19,2020-03-23
120,0.12,40,30,0.6,0.1258884065988144,-0.2390240755052715,0.5266766802996714,80.595399188092,2020-02-19,2020-03-23
180,0.08,45,30,0.6,0.1257624003032609,-0.2390240755052716,0.52614951040983,78.6062246278755,2020-02-19,2020-03-23
120,0.12,35,32,0.6,0.1257424561698708,-0.2390240755052716,0.5260660705582253,80.56833558863326,2020-02-19,2020-03-23
180,0.12,38,35,0.6,0.12573580982747257,-0.2390240755052715,0.5260382643952515,80.7171853856563,2020-02-19,2020-03-23
180,0.12,40,35,0.6,0.12573580982747257,-0.2390240755052715,0.5260382643952515,80.7171853856563,2020-02-19,2020-03-23
80,0.08,38,32,0.6,0.1257265599252826,-0.2390240755052715,0.5259995657739079,78.3085250338295,2020-02-19,2020-03-23
80,0.08,38,35,0.6,0.1257265599252826,-0.2390240755052715,0.5259995657739079,78.3085250338295,2020-02-19,2020-03-23
80,0.08,40,32,0.6,0.1257265599252826,-0.2390240755052715,0.5259995657739079,78.3085250338295,2020-02-19,2020-03-23
80,0.08,40,35,0.6,0.1257265599252826,-0.2390240755052715,0.5259995657739079,78.3085250338295,2020-02-19,2020-03-23
180,0.12,38,30,0.6,0.125650346705781,-0.2390240755052715,0.5256807141296103,80.69012178619755,2020-02-19,2020-03-23
180,0.12,40,30,0.6,0.125650346705781,-0.2390240755052715,0.5256807141296103,80.69012178619755,2020-02-19,2020-03-23
100,0.15,38,35,0.6,0.12560981058329523,-0.2390240755052715,0.5255111240061046,82.00270635994588,2020-02-19,2020-03-23
100,0.15,40,35,0.6,0.12560981058329523,-0.2390240755052715,0.5255111240061046,82.00270635994588,2020-02-19,2020-03-23
180,0.15,38,30,0.6,0.12558565984297432,-0.2390240755052715,0.5254100850615134,82.13802435723952,2020-02-19,2020-03-23
180,0.15,40,30,0.6,0.12558565984297432,-0.2390240755052715,0.5254100850615134,82.13802435723952,2020-02-19,2020-03-23
200,0.1,35,35,0.6,0.12555649989689388,-0.2390240755052715,0.5252880892080882,79.36400541271989,2020-02-19,2020-03-23
150,0.12,35,35,0.5,0.12554330667246316,-0.21274680871232543,0.5901066503997333,76.04871447902572,2020-02-19,2020-03-23
200,0.08,38,32,0.5,0.12552844259665474,-0.21274680871232565,0.5900367829554294,73.05480378890393,2020-02-19,2020-03-23
200,0.08,38,35,0.5,0.12552844259665474,-0.21274680871232565,0.5900367829554294,73.05480378890393,2020-02-19,2020-03-23
200,0.08,40,32,0.5,0.12552844259665474,-0.21274680871232565,0.5900367829554294,73.05480378890393,2020-02-19,2020-03-23
200,0.08,40,35,0.5,0.12552844259665474,-0.21274680871232565,0.5900367829554294,73.05480378890393,2020-02-19,2020-03-23
120,0.1,38,32,0.6,0.1255194023738142,-0.23902407550527172,0.5251328850806322,79.48579161028415,2020-02-19,2020-03-23
120,0.1,40,32,0.6,0.1255194023738142,-0.23902407550527172,0.5251328850806322,79.48579161028415,2020-02-19,2020-03-23
80,0.15,38,32,0.6,0.12550877441898467,-0.23902407550527138,0.5250884211294302,81.71853856562923,2020-02-19,2020-03-23
80,0.15,40,32,0.6,0.12550877441898467,-0.23902407550527138,0.5250884211294302,81.71853856562923,2020-02-19,2020-03-23
180,0.12,35,32,0.6,0.12550442713686172,-0.2390240755052715,0.5250702334965994,80.66305818673882,2020-02-19,2020-03-23
150,0.15,45,35,0.4,0.12549556684502972,-0.18607843318528672,0.6744229554000387,73.51150202976996,2020-02-19,2020-03-23
180,0.15,35,32,0.6,0.1254795820152781,-0.23902407550527172,0.5249662894837162,82.11096075778079,2020-02-19,2020-03-23
180,0.08,35,32,0.6,0.12547879438128162,-0.23902407550527172,0.5249629942759225,78.57916102841676,2020-02-19,2020-03-23
180,0.08,35,35,0.6,0.12547879438128162,-0.23902407550527172,0.5249629942759225,78.57916102841676,2020-02-19,2020-03-23
200,0.1,35,30,0.6,0.12547105038797568,-0.23902407550527138,0.524930595893921,79.33694181326115,2020-02-19,2020-03-23
200,0.15,45,32,0.4,0.12547053361343696,-0.1860784331852866,0.6742884248627585,73.0446549391069,2020-02-19,2020-03-23
150,0.12,35,30,0.5,0.12543475155999073,-0.21274680871232543,0.589596395448651,76.0148849797023,2020-02-19,2020-03-23
120,0.08,35,30,0.6,0.1254297502603392,-0.23902407550527138,0.524757809418127,78.49797023004058,2020-02-19,2020-03-23
120,0.15,35,35,0.6,0.12541276116169997,-0.2390240755052716,0.5246867324832892,81.97564276048715,2020-02-19,2020-03-23
80,0.08,45,30,0.6,0.12541107598228973,-0.23902407550527172,0.5246796822336157,78.3085250338295,2020-02-19,2020-03-23
80,0.1,45,32,0.6,0.12541049919079494,-0.2390240755052716,0.5246772691231644,79.2422192151556,2020-02-19,2020-03-23
150,0.15,35,35,0.5,0.12540618452289065,-0.21274680871232576,0.5894621182894626,77.84167794316645,2020-02-19,2020-03-23
150,0.12,45,32,0.4,0.12539610329213247,-0.18607843318528672,0.6738884305161248,71.319350473613,2020-02-19,2020-03-23
180,0.08,38,30,0.6,0.12530551723177652,-0.2390240755052716,0.5242380583081178,78.59269282814614,2020-02-19,2020-03-23
180,0.08,40,30,0.6,0.12530551723177652,-0.2390240755052716,0.5242380583081178,78.59269282814614,2020-02-19,2020-03-23
120,0.1,45,35,0.6,0.12528940571833336,-0.2390240755052715,0.5241706529080172,79.51285520974288,2020-02-19,2020-03-23
80,0.15,45,35,0.6,0.12527877993529524,-0.23902407550527172,0.5241261980428921,81.74560216508794,2020-02-19,2020-03-23
100,0.12,45,32,0.6,0.12527835665605558,-0.23902407550527138,0.5241244271784359,80.58186738836264,2020-02-19,2020-03-23
150,0.1,38,35,0.5,0.12527006271419028,-0.21274680871232554,0.5888222882044704,74.6786197564276,2020-02-19,2020-03-23
150,0.1,40,35,0.5,0.12527006271419028,-0.21274680871232554,0.5888222882044704,74.6786197564276,2020-02-19,2020-03-23
150,0.1,45,35,0.5,0.12527006271419028,-0.21274680871232554,0.5888222882044704,74.6786197564276,2020-02-19,2020-03-23
180,0.1,45,32,0.6,0.12525301076869955,-0.2390240755052716,0.5240183881223175,79.56698240866035,2020-02-19,2020-03-23
100,0.08,45,32,0.6,0.125238099125206,-0.23902407550527116,0.5239560025929026,78.53856562922867,2020-02-19,2020-03-23
100,0.08,45,35,0.6,0.125238099125206,-0.23902407550527116,0.5239560025929026,78.53856562922867,2020-02-19,2020-03-23
120,0.1,45,30,0.6,0.12520397648655512,-0.2390240755052715,0.5238132444268939,79.48579161028415,2020-02-19,2020-03-23
150,0.1,38,30,0.5,0.12516153395523744,-0.21274680871232532,0.5883121571260791,74.6447902571042,2020-02-19,2020-03-23
150,0.1,40,30,0.5,0.12516153395523744,-0.21274680871232532,0.5883121571260791,74.6447902571042,2020-02-19,2020-03-23
150,0.1,45,30,0.5,0.12516153395523744,-0.21274680871232532,0.5883121571260791,74.6447902571042,2020-02-19,2020-03-23
180,0.15,45,32,0.5,0.12514630603109644,-0.21274680871232554,0.5882405794406921,77.74018944519621,2020-02-19,2020-03-23
200,0.08,45,30,0.5,0.12513353478665779,-0.21274680871232554,0.5881805491891646,73.05480378890393,2020-02-19,2020-03-23
80,0.08,35,32,0.6,0.1251275585671381,-0.2390240755052715,0.5234935363838631,78.28146143437075,2020-02-19,2020-03-23
80,0.08,35,35,0.6,0.1251275585671381,-0.2390240755052715,0.5234935363838631,78.28146143437075,2020-02-19,2020-03-23
200,0.12,38,35,0.5,0.12512506106559962,-0.21274680871232565,0.588140719115522,75.6935047361299,2020-02-19,2020-03-23
200,0.12,40,35,0.5,0.12512506106559962,-0.21274680871232565,0.588140719115522,75.6935047361299,2020-02-19,2020-03-23
100,0.15,45,30,0.6,0.12509484758640443,-0.2390240755052716,0.5233566841414078,81.97564276048715,2020-02-19,2020-03-23
120,0.15,45,35,0.5,0.12505774513002854,-0.21274680871232565,0.5878243057414343,77.57104194857915,2020-02-19,2020-03-23
120,0.12,35,35,0.6,0.12505563231778383,-0.2390240755052716,0.5231926200464512,80.58186738836265,2020-02-19,2020-03-23
200,0.12,38,30,0.5,0.12501654629160064,-0.21274680871232554,0.5876306537723298,75.6596752368065,2020-02-19,2020-03-23
200,0.12,40,30,0.5,0.12501654629160064,-0.21274680871232554,0.5876306537723298,75.6596752368065,2020-02-19,2020-03-23
150,0.1,35,32,0.5,0.12497972703890281,-0.21274680871232554,0.5874575877088684,74.61096075778079,2020-02-19,2020-03-23
150,0.08,38,32,0.4,0.12497743917549009,-0.18607843318528683,0.6716384969291112,68.17320703653587,2020-02-19,2020-03-23
150,0.08,38,35,0.4,0.12497743917549009,-0.18607843318528683,0.6716384969291112,68.17320703653587,2020-02-19,2020-03-23
150,0.08,40,32,0.4,0.12497743917549009,-0.18607843318528683,0.6716384969291112,68.17320703653587,2020-02-19,2020-03-23
150,0.08,40,35,0.4,0.12497743917549009,-0.18607843318528683,0.6716384969291112,68.17320703653587,2020-02-19,2020-03-23
150,0.08,45,32,0.4,0.12497743917549009,-0.18607843318528683,0.6716384969291112,68.17320703653587,2020-02-19,2020-03-23
150,0.08,45,35,0.4,0.12497743917549009,-0.18607843318528683,0.6716384969291112,68.17320703653587,2020-02-19,2020-03-23
120,0.12,35,30,0.6,0.12497022083351284,-0.2390240755052715,0.5228352858152011,80.55480378890391,2020-02-19,2020-03-23
80,0.08,38,30,0.6,0.12495433549340973,-0.23902407550527172,0.5227688266517481,78.29499323410012,2020-02-19,2020-03-23
80,0.08,40,30,0.6,0.12495433549340973,-0.23902407550527172,0.5227688266517481,78.29499323410012,2020-02-19,2020-03-23
80,0.1,38,32,0.6,0.12495375893600169,-0.2390240755052716,0.5227664145206405,79.22868741542624,2020-02-19,2020-03-23
80,0.1,40,32,0.6,0.12495375893600169,-0.2390240755052716,0.5227664145206405,79.22868741542624,2020-02-19,2020-03-23
200,0.15,38,30,0.5,0.12495211502863879,-0.21274680871232587,0.587327799579818,77.46955345060893,2020-02-19,2020-03-23
200,0.15,40,30,0.5,0.12495211502863879,-0.21274680871232587,0.587327799579818,77.46955345060893,2020-02-19,2020-03-23
150,0.15,38,35,0.4,0.1248955351130101,-0.18607843318528672,0.671198338115014,73.49120433017592,2020-02-19,2020-03-23
150,0.15,40,35,0.4,0.1248955351130101,-0.18607843318528672,0.671198338115014,73.49120433017592,2020-02-19,2020-03-23
120,0.15,38,32,0.5,0.12484436025225065,-0.21274680871232554,0.5868213065469018,77.52029769959404,2020-02-19,2020-03-23
120,0.15,40,32,0.5,0.12484436025225065,-0.21274680871232554,0.5868213065469018,77.52029769959404,2020-02-19,2020-03-23
200,0.12,35,32,0.5,0.1248347628027997,-0.21274680871232565,0.5867761944744382,75.62584573748309,2020-02-19,2020-03-23
120,0.1,38,35,0.6,0.12483271460850909,-0.2390240755052715,0.522260003912267,79.49932341001353,2020-02-19,2020-03-23
120,0.1,40,35,0.6,0.12483271460850909,-0.2390240755052715,0.522260003912267,79.49932341001353,2020-02-19,2020-03-23
80,0.15,38,35,0.6,0.12482209313787274,-0.23902407550527172,0.5222155670888465,81.7320703653586,2020-02-19,2020-03-23
80,0.15,40,35,0.6,0.12482209313787274,-0.23902407550527172,0.5222155670888465,81.7320703653586,2020-02-19,2020-03-23
100,0.12,38,32,0.6,0.12482167003041766,-0.23902407550527138,0.5222137969430819,80.56833558863326,2020-02-19,2020-03-23
100,0.12,40,32,0.6,0.12482167003041766,-0.23902407550527138,0.5222137969430819,80.56833558863326,2020-02-19,2020-03-23
200,0.15,35,32,0.5,0.12482021767812168,-0.21274680871232543,0.5867078262353754,77.43572395128552,2020-02-19,2020-03-23
180,0.12,35,35,0.6,0.12481774850805905,-0.2390240755052715,0.522197390552427,80.6765899864682,2020-02-19,2020-03-23
180,0.1,38,32,0.6,0.12479633442951976,-0.2390240755052716,0.5221078009222021,79.55345060893099,2020-02-19,2020-03-23
180,0.1,40,32,0.6,0.12479633442951976,-0.2390240755052716,0.5221078009222021,79.55345060893099,2020-02-19,2020-03-23
150,0.12,38,32,0.4,0.12479612458678813,-0.18607843318528672,0.670664098200585,71.29905277401896,2020-02-19,2020-03-23
150,0.12,40,32,0.4,0.12479612458678813,-0.18607843318528672,0.670664098200585,71.29905277401896,2020-02-19,2020-03-23
180,0.15,35,35,0.6,0.12479291854466923,-0.2390240755052716,0.5220935099565607,82.12449255751014,2020-02-19,2020-03-23
100,0.08,38,32,0.6,0.12478142883781573,-0.23902407550527116,0.5220454407115318,78.5250338294993,2020-02-19,2020-03-23
100,0.08,38,35,0.6,0.12478142883781573,-0.23902407550527116,0.5220454407115318,78.5250338294993,2020-02-19,2020-03-23
100,0.08,40,32,0.6,0.12478142883781573,-0.23902407550527116,0.5220454407115318,78.5250338294993,2020-02-19,2020-03-23
100,0.08,40,35,0.6,0.12478142883781573,-0.23902407550527116,0.5220454407115318,78.5250338294993,2020-02-19,2020-03-23
200,0.08,35,32,0.5,0.12477957198933254,-0.21274680871232565,0.5865167743035731,73.02097428958051,2020-02-19,2020-03-23
200,0.08,35,35,0.5,0.12477957198933254,-0.21274680871232565,0.5865167743035731,73.02097428958051,2020-02-19,2020-03-23
120,0.1,38,30,0.6,0.12474732004760791,-0.2390240755052715,0.5219027404829633,79.4722598105548,2020-02-19,2020-03-23
120,0.1,40,30,0.6,0.12474732004760791,-0.2390240755052715,0.5219027404829633,79.4722598105548,2020-02-19,2020-03-23
180,0.12,35,30,0.6,0.12473235508334768,-0.2390240755052715,0.5218401318765766,80.64952638700947,2020-02-19,2020-03-23
80,0.1,45,35,0.6,0.12472387786813166,-0.23902407550527138,0.521804665929483,79.25575101488496,2020-02-19,2020-03-23
180,0.08,35,30,0.6,0.12470673991129266,-0.2390240755052716,0.5217329662197241,78.5656292286874,2020-02-19,2020-03-23
80,0.12,45,32,0.6,0.12465277923245388,-0.2390240755052715,0.5215072120620116,80.31123139377537,2020-02-19,2020-03-23
80,0.1,45,30,0.6,0.12463849156985063,-0.2390240755052715,0.5214474370683292,79.22868741542624,2020-02-19,2020-03-23
100,0.15,38,30,0.6,0.12463823543668484,-0.2390240755052716,0.5214463654893876,81.96211096075777,2020-02-19,2020-03-23
100,0.15,40,30,0.6,0.12463823543668484,-0.2390240755052716,0.5214463654893876,81.96211096075777,2020-02-19,2020-03-23
120,0.1,35,32,0.6,0.12460151753924897,-0.23902407550527172,0.5212927495937574,79.44519621109606,2020-02-19,2020-03-23
100,0.12,45,35,0.6,0.12459181595453606,-0.23902407550527172,0.5212521612777378,80.595399188092,2020-02-19,2020-03-23
180,0.1,45,35,0.6,0.124566485530895,-0.23902407550527116,0.5211461869168403,79.5805142083897,2020-02-19,2020-03-23
200,0.08,38,30,0.5,0.12456243757563157,-0.21274680871232554,0.5854961507040224,73.03788903924222,2020-02-19,2020-03-23
200,0.08,40,30,0.5,0.12456243757563157,-0.21274680871232554,0.5854961507040224,73.03788903924222,2020-02-19,2020-03-23
100,0.15,35,32,0.6,0.12453224689648201,-0.2390240755052715,0.5210029434618001,81.93504736129906,2020-02-19,2020-03-23
100,0.12,45,30,0.6,0.12450643968207409,-0.2390240755052715,0.5208949743613931,80.56833558863326,2020-02-19,2020-03-23
200,0.1,45,32,0.5,0.12450467763189255,-0.21274680871232543,0.5852246545340513,74.25575101488498,2020-02-19,2020-03-23
180,0.1,45,30,0.6,0.12448111118145655,-0.2390240755052716,0.5207890080458073,79.55345060893099,2020-02-19,2020-03-23
100,0.08,45,30,0.6,0.12446620976703326,-0.23902407550527172,0.5207266653115373,78.5250338294993,2020-02-19,2020-03-23
200,0.15,45,35,0.4,0.12444254223401519,-0.1860784331852865,0.6687639190840685,73.06495263870096,2020-02-19,2020-03-23
120,0.15,35,30,0.6,0.12444135609917928,-0.23902407550527138,0.5206226855438036,81.93504736129906,2020-02-19,2020-03-23
120,0.12,45,32,0.5,0.12439429902066301,-0.21274680871232565,0.5847058283674087,75.79499323410013,2020-02-19,2020-03-23
150,0.12,45,35,0.4,0.12436817989647952,-0.18607843318528683,0.6683642900875053,71.33964817320704,2020-02-19,2020-03-23
80,0.08,35,30,0.6,0.12435574503743219,-0.23902407550527172,0.5202645163444612,78.26792963464139,2020-02-19,2020-03-23
80,0.15,45,30,0.6,0.12430749051927026,-0.23902407550527138,0.5200626349312197,81.70500676589985,2020-02-19,2020-03-23
180,0.15,45,35,0.5,0.12428906313027821,-0.21274680871232554,0.584211175164281,77.75710419485792,2020-02-19,2020-03-23
80,0.1,38,35,0.6,0.12426741627396787,-0.23902407550527138,0.5198949771535767,79.2422192151556,2020-02-19,2020-03-23
80,0.1,40,35,0.6,0.12426741627396787,-0.23902407550527138,0.5198949771535767,79.2422192151556,2020-02-19,2020-03-23
150,0.12,45,30,0.4,0.12423595767617024,-0.18607843318528705,0.6676537175722167,71.29905277401896,2020-02-19,2020-03-23
80,0.12,38,32,0.6,0.12419634649319145,-0.2390240755052715,0.5195976440057495,80.297699594046,2020-02-19,2020-03-23
80,0.12,40,32,0.6,0.12419634649319145,-0.2390240755052715,0.5195976440057495,80.297699594046,2020-02-19,2020-03-23
200,0.12,45,32,0.4,0.12419622800402186,-0.1860784331852866,0.6674402072181794,70.85250338294993,2020-02-19,2020-03-23
150,0.15,35,30,0.5,0.12418903520476943,-0.21274680871232532,0.5837410015992152,77.79093369418133,2020-02-19,2020-03-23
200,0.15,38,32,0.4,0.12418498341587303,-0.1860784331852866,0.6673797779252392,73.00405953991881,2020-02-19,2020-03-23
200,0.15,40,32,0.4,0.12418498341587303,-0.1860784331852866,0.6673797779252392,73.00405953991881,2020-02-19,2020-03-23
100,0.08,35,32,0.6,0.1241829303858164,-0.23902407550527116,0.5195415153193546,78.49797023004058,2020-02-19,2020-03-23
100,0.08,35,35,0.6,0.1241829303858164,-0.23902407550527116,0.5195415153193546,78.49797023004058,2020-02-19,2020-03-23
80,0.1,38,30,0.6,0.12418206462913983,-0.2390240755052715,0.5195378932713458,79.21515561569686,2020-02-19,2020-03-23
80,0.1,40,30,0.6,0.12418206462913983,-0.2390240755052715,0.5195378932713458,79.21515561569686,2020-02-19,2020-03-23
100,0.12,38,35,0.6,0.12413540795680866,-0.23902407550527172,0.5193426967321157,80.58186738836264,2020-02-19,2020-03-23
100,0.12,40,35,0.6,0.12413540795680866,-0.23902407550527172,0.5193426967321157,80.58186738836264,2020-02-19,2020-03-23
150,0.1,35,35,0.5,0.12412261105372013,-0.21274680871232554,0.583428779989634,74.62787550744248,2020-02-19,2020-03-23
180,0.1,38,35,0.6,0.12411008781334898,-0.23902407550527116,0.519236765380197,79.56698240866035,2020-02-19,2020-03-23
180,0.1,40,35,0.6,0.12411008781334898,-0.23902407550527116,0.519236765380197,79.56698240866035,2020-02-19,2020-03-23
180,0.12,45,32,0.5,0.12410222659105474,-0.21274680871232543,0.583332964391794,75.91339648173206,2020-02-19,2020-03-23
150,0.08,35,32,0.4,0.12407893340238618,-0.18607843318528683,0.6668098568888695,68.13261163734778,2020-02-19,2020-03-23
150,0.08,35,35,0.4,0.12407893340238618,-0.18607843318528683,0.6668098568888695,68.13261163734778,2020-02-19,2020-03-23
180,0.15,38,32,0.5,0.1240758240451183,-0.21274680871232554,0.5832088612567279,77.7063599458728,2020-02-19,2020-03-23
180,0.15,40,32,0.5,0.1240758240451183,-0.21274680871232554,0.5832088612567279,77.7063599458728,2020-02-19,2020-03-23
100,0.12,38,30,0.6,0.12405006633373028,-0.2390240755052715,0.5189856547776688,80.55480378890391,2020-02-19,2020-03-23
100,0.12,40,30,0.6,0.12405006633373028,-0.2390240755052715,0.5189856547776688,80.55480378890391,2020-02-19,2020-03-23
120,0.08,45,32,0.5,0.12404741811533837,-0.21274680871232532,0.5830753413700996,73.19012178619757,2020-02-19,2020-03-23
120,0.08,45,35,0.5,0.12404741811533837,-0.21274680871232532,0.5830753413700996,73.19012178619757,2020-02-19,2020-03-23
80,0.1,35,32,0.6,0.12403633539560133,-0.2390240755052716,0.5189282089404661,79.18809201623816,2020-02-19,2020-03-23
150,0.15,45,30,0.4,0.12403138705095285,-0.18607843318528683,0.6665543390912428,73.45060893098783,2020-02-19,2020-03-23
180,0.1,38,30,0.6,0.1240247481125143,-0.2390240755052716,0.5188797314677992,79.53991880920161,2020-02-19,2020-03-23
180,0.1,40,30,0.6,0.1240247481125143,-0.2390240755052716,0.5188797314677992,79.53991880920161,2020-02-19,2020-03-23
