vix_warning_low,vix_warning_high,vix_risk_low,vix_risk_high,vix_crash_th,vix_extreme_th,panic_drop_pct,risk_warning_pos,panic_reversal_pos,risk_warning_confirm_days,risk_warning_gap_buy_pct,risk_repair_vix_th,risk_repair_gap_buy_pct,risk_on_gap_buy_pct,panic_gap_buy_pct,cagr,max_dd,calmar,vol,sharpe,total_turnover,annual_turnover,trade_count,avg_position,time_in_market,worst_year,recovery_days,total_ret,score
15,20,20,30,30,45,0.015,0.6,0.4,3,0.2,20,0.5,1.0,1.0,0.09785118023911776,-0.12813919428064882,0.7636319300151472,0.08860466056533983,1.1043570351128342,199.3959329,18.321852702320754,560,0.6406324922442252,64.06324922442252,-0.06447660305918235,399,1.762058479857422,0.2541569567239486
15,20,20,30,30,45,0.02,0.6,0.4,3,0.33,18,0.33,1.0,0.5,0.09784478154125464,-0.12813919428064927,0.7635819944907404,0.08832561235259632,1.107773599696742,192.6561664730147,17.702557183463806,507,0.6381701080260536,63.81701080260535,-0.06074017916094576,399,1.7618832874015502,0.27268588676524935
15,20,20,30,30,45,0.015,0.6,0.4,2,0.2,20,0.5,1.0,0.5,0.097836789456764,-0.12813919428064924,0.76351962415561,0.08853819873959795,1.10502349098511,196.6227329,18.067032249490566,572,0.6401681964695775,64.01681964695774,-0.06142588513712366,399,1.7616644831621646,0.26168926444931623
15,20,20,30,30,45,0.02,0.6,0.4,3,0.33,18,0.33,1.0,1.0,0.09783551386654543,-0.12813919428064866,0.7635096694323477,0.08839670463422998,1.1067778405470157,194.00916647301472,17.826880013652485,506,0.6384259178852084,63.84259178852084,-0.06310885060411442,399,1.761629561996691,0.2688838768011976
15,20,20,30,30,45,0.025,0.6,0.4,3,0.25,20,0.33,1.0,0.5,0.09783297823057602,-0.12813919428064902,0.7634898812950496,0.08818014128968285,1.1094672428475973,191.6635551732918,17.611349314979833,492,0.6377313448226799,63.77313448226799,-0.05830461979314927,399,1.7615601464093182,0.2753300096240782
15,20,20,30,30,45,0.025,0.6,0.4,3,0.2,20,0.33,1.0,0.5,0.09783130866212342,-0.1281391942806488,0.7634768519603343,0.08810932812893896,1.1103399689866813,191.23264635794806,17.571754486098246,492,0.6374021066483907,63.74021066483907,-0.05830461979314927,399,1.761514441157237,0.27650482515581115
15,20,20,30,30,45,0.015,0.6,0.4,3,0.33,20,0.5,1.0,1.0,0.09782559078881059,-0.1281391942806487,0.7634322295999015,0.08876705542156064,1.1020483931142062,200.3284921560479,18.407542581131196,560,0.641368309762898,64.1368309762898,-0.06447660305918235,399,1.7613579167865536,0.25138655994439
15,20,20,30,30,45,0.02,0.6,0.4,2,0.25,20,0.33,1.0,1.0,0.09782191362047898,-0.12813919428064877,0.7634035329286583,0.0883746791295206,1.1068997883105482,194.66726517329184,17.887350592338326,525,0.638544145879018,63.8544145879018,-0.06310885060411442,399,1.7612572601108725,0.2669636229369327
15,20,20,30,30,45,0.025,0.6,0.4,3,0.33,20,0.33,1.0,0.5,0.09780929334973654,-0.12813919428064863,0.7633050441656127,0.08827629469749748,1.1079904711101258,192.26071754701474,17.666220650074752,492,0.6381703169253492,63.81703169253492,-0.05830461979314927,399,1.7609118254716716,0.2734990324417947
15,20,20,30,30,45,0.015,0.6,0.4,2,0.2,20,0.67,1.0,1.0,0.09780214590208036,-0.12813919428064863,0.7632492653877275,0.08882695194647841,1.1010413366543281,201.67624407576216,18.531383182055883,571,0.6419074130400781,64.19074130400782,-0.06447660305918235,399,1.7607162071386493,0.24748837770447557
